업종명,업소명,업소소재지(도로명),소재지전화
"미용업(피부), 미용업(손톱ㆍ발톱)",엄지손가락,"대전광역시 서구 도솔로 350, 1층 (괴정동, 1층일부)",
"미용업(피부), 미용업(손톱ㆍ발톱)",루루네일,"대전광역시 서구 둔지로 46, 3층 303호 (둔산동)",042-489-1980
"미용업(피부), 미용업(손톱ㆍ발톱)",탑네일,"대전광역시 서구 둔지로 75, 1층 103호 (둔산동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",토도엘몬도,"대전광역시 서구 계룡로553번안길 29, 3층 (탄방동, 3층일부)",042-484-0337
"미용업(피부), 미용업(손톱ㆍ발톱)",고운피부예쁜손톱,"대전광역시 서구 계룡로571번길 65, 상가동 2층 202호 (탄방동, 산호아파트)",042-285-0644
"미용업(피부), 미용업(손톱ㆍ발톱)",뮬랑네일,"대전광역시 서구 탄방로 27, 1(일부)층 (탄방동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",민트네일,"대전광역시 서구 도솔로 360, 1층 (괴정동, 1층일부)",
"미용업(피부), 미용업(손톱ㆍ발톱)",신데렐라,"대전광역시 서구 복수동로51번길 34, 1층 (복수동, 1층일부)",042-5863-3949
"미용업(피부), 미용업(손톱ㆍ발톱)",아티스트비에스,"대전광역시 서구 대덕대로233번길 28, 3층 (둔산동, 3층일부)",042-525-7423
"미용업(피부), 미용업(손톱ㆍ발톱)",뷰러,"대전광역시 서구 둔산북로 22, 1층 161호 (둔산동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",손톱달,"대전광역시 서구 둔산로31번길 17, 4층 (둔산동)",042-488-5288
"미용업(피부), 미용업(손톱ㆍ발톱)",내일또Nail,"대전광역시 서구 갈마역로 16, 2층 203호 (둔산동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",아모르뷰티,"대전광역시 서구 신갈마로 235, 1층 103호 (갈마동)",070-5123-5122
"미용업(피부), 미용업(손톱ㆍ발톱)",네일도맑음,"대전광역시 서구 관저남로25번길 13, 1층 (관저동, 1층일부)",
"미용업(피부), 미용업(손톱ㆍ발톱)",쭈's,"대전광역시 서구 갈마역로 14, 1층 (둔산동, 104호일부)",042-472-4140
"미용업(피부), 미용업(손톱ㆍ발톱)",네일꽃그리다,"대전광역시 서구 원도안로 32-1, 1층 (가수원동, 일부)",042-542-1253
"미용업(피부), 미용업(손톱ㆍ발톱)",제이앤제이 (J&J),"대전광역시 서구 둔산남로165번길 24, 1층 (둔산동, 1층일부)",042-489-8442
"미용업(피부), 미용업(손톱ㆍ발톱)",리본,"대전광역시 서구 원도안로 43, 1층 104(일부)호 (가수원동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",네일공방,"대전광역시 서구 신갈마로167번길 26, 1(일부)층 (갈마동)",042-527-7764
"미용업(피부), 미용업(손톱ㆍ발톱)",콩네일,"대전광역시 서구 계룡로 401, 1층 (갈마동, 1층일부)",
"미용업(피부), 미용업(손톱ㆍ발톱)",네일팜,"대전광역시 서구 동서대로 688, 에프엠프라임 3차 1층 111호 (도안동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",씨스터(SISTER),"대전광역시 서구 도산로393번길 48, 1층 102호 (탄방동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",So네일,"대전광역시 서구 둔산로31번길 69, 1층 (둔산동, 1층일부)",
"미용업(피부), 미용업(손톱ㆍ발톱)",속눈썹퀸,"대전광역시 서구 갈마중로16번길 12, 1층 (갈마동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",체인지에스테틱네일샵,"대전광역시 서구 계백로1158번길 130, 1층 일부 (가수원동)",042-544-0916
"미용업(피부), 미용업(손톱ㆍ발톱)",솔네일,"대전광역시 서구 관저중로 98, 1층 40호 (관저동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",네일도 이쁜 너,"대전광역시 서구 관저중로64번길 58, 1층 103호 (관저동)",042-541-7448
"미용업(피부), 미용업(손톱ㆍ발톱)",프린세스,"대전광역시 서구 신갈마로 95, 1층 109호 (갈마동, 갈마아파트상가동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",Nail key,"대전광역시 서구 청사서로 70, 106호 (월평동, 상가동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",별네일,"대전광역시 서구 관저로 142, 1층 119호 (관저동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",더빛날네일,"대전광역시 서구 둔산중로14번길 36, 2층 226호 (탄방동, 하이플러스)",
"미용업(피부), 미용업(손톱ㆍ발톱)",에스더뷰티,"대전광역시 서구 계룡로571번길 65, 2층 208호 (탄방동, 산호아파트)",042-489-4242
"미용업(피부), 미용업(손톱ㆍ발톱)",피누스숲건강테라피&네일,"대전광역시 서구 문정로 130, 3층 (탄방동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",뽑자슈가링 대전점,"대전광역시 서구 문정로2번길 127, 2층 204호 (탄방동, 더 퍼스트 주상복합 아파트)",
"미용업(피부), 미용업(손톱ㆍ발톱)",올리오(olio),"대전광역시 서구 용문로 83, 1층 일부 (용문동)",042-533-4151
"미용업(피부), 미용업(손톱ㆍ발톱)",빨강뷰티네일,"대전광역시 서구 대덕대로167번길 5, 영호빌딩 3(일부)층 (갈마동)",
"미용업(피부), 미용업(손톱ㆍ발톱)",뷰티홀릭(Beauty holic),"대전광역시 서구 만년로 78, 1층 일부 (만년동)",
미용업(화장ㆍ분장),오드리,"대전광역시 서구 둔산중로 19, 1층 A-166호 (탄방동)",
미용업(화장ㆍ분장),맑음스튜디오(메이크업),"대전광역시 서구 용소로39번길 56 (가수원동, 1층일부)",042-541-3378
미용업(화장ㆍ분장),스튜디오달라,"대전광역시 서구 둔지로 36, 4층 (둔산동, 401호일부)",042-483-0353
미용업(화장ㆍ분장),홍샵,"대전광역시 서구 월평동로 1 (갈마동, 1층일부)",
미용업(화장ㆍ분장),오브유,"대전광역시 서구 둔산중로 19, 1층 B219호 (탄방동, 샤크존)",
미용업(화장ㆍ분장),한승희메이크업,"대전광역시 서구 신갈마로 229, 1층 (갈마동)",
미용업(화장ㆍ분장),뷰티엔(beauty-n),"대전광역시 서구 도산로403번길 71, 1층 (탄방동)",
미용업(화장ㆍ분장),골드라인뷰티샵,"대전광역시 서구 도솔로 349, 1(일부)층 (괴정동)",
미용업(화장ㆍ분장),희소(喜笑)메이크업헤어스타일링(Makeup Hair Styling),"대전광역시 서구 월평새뜸로8번길 45, 1(일부)층 (월평동)",
미용업(화장ㆍ분장),글리밍,"대전광역시 서구 용화1길 22, 1층일부 (도마동)",
미용업(화장ㆍ분장),래쉬_블로썸(Lash_Blossom),"대전광역시 서구 계룡로603번길 17, 1(일부)층 (탄방동)",
미용업(화장ㆍ분장),얼짱만들기,"대전광역시 서구 갈마중로 8, 1(일부)층 (갈마동)",042-533-3900
미용업(화장ㆍ분장),비비,"대전광역시 서구 둔산중로 19, 샤크존 1층 A-137호 (탄방동)",
미용업(화장ㆍ분장),부엉이뷰티,"대전광역시 서구 문정로 96, 2층 208호 (탄방동)",
미용업(화장ㆍ분장),단미,"대전광역시 서구 둔산중로 19, 샤크존 1층 B128-1호 (탄방동)",
미용업(화장ㆍ분장),라라샵,"대전광역시 서구 문정로90번길 77, 202호 (탄방동, 에코빌)",
미용업(화장ㆍ분장),제이미뷰티,"대전광역시 서구 둔산중로 19, 샤크존 1층 B174-1~2호 (탄방동)",
미용업(화장ㆍ분장),수피아뷰티,"대전광역시 서구 관저중로 98, 리틀파워존 1층 126호 (관저동)",
미용업(화장ㆍ분장),달리아브로우(Dahlia brow),"대전광역시 서구 둔산중로 40, 둔산더리치빌 230호 (둔산동)",
미용업(화장ㆍ분장),나나뷰티,"대전광역시 서구 원도안로207번길 8-18, 1층 일부 (도안동)",
미용업(화장ㆍ분장),라보떼,"대전광역시 서구 도산로369번길 21, 1층 일부 (용문동)",070-8269-2297
"미용업(일반), 미용업(화장ㆍ분장)",루아헤어앤스토어,"대전광역시 서구 원도안로 51, 성광타워 108호 (가수원동)",042-546-5511
"미용업(일반), 미용업(화장ㆍ분장)",정샘물더라운지,"대전광역시 서구 대덕대로 211 (둔산동,(타임월드 10층)",042-720-6866
"미용업(일반), 미용업(화장ㆍ분장)",수정헤어샵,"대전광역시 서구 만년로 45 (만년동,(초원@상가 1층 111호)",070-7767-3923
"미용업(일반), 미용업(화장ㆍ분장)",헤어마호,"대전광역시 서구 정림동로5번길 6 (정림동,(1층)",070-7720-9911
"미용업(일반), 미용업(화장ㆍ분장)",행복머리방,"대전광역시 서구 계룡로339번길 22, 1층 (월평동)",
"미용업(일반), 미용업(화장ㆍ분장)",타마시 헤어,"대전광역시 서구 관저동로 72, 1층 104호 (관저동)",042-582-0522
"미용업(일반), 미용업(화장ㆍ분장)",수정헤어샵,"대전광역시 서구 문정로2번길 51, 1층 115호 (탄방동, 시티빌3차)",
"미용업(일반), 미용업(화장ㆍ분장)",친환경머리염색전문샵 (엘샤론),"대전광역시 서구 갈마로 215, 1층 (괴정동, 1층일부)",042-353-1002
"미용업(일반), 미용업(화장ㆍ분장)",이은정아르벨,"대전광역시 서구 갈마역로 22, 2층 204호 (둔산동)",042-482-6979
"미용업(일반), 미용업(화장ㆍ분장)",아모르메이크업,"대전광역시 서구 계룡로339번길 19, 1층 (월평동, 1층일부)",
"미용업(일반), 미용업(화장ㆍ분장)",송죽헤어,"대전광역시 서구 도산로341번길 98, 1층 (괴정동, 1층일부)",042-531-1118
"미용업(일반), 미용업(화장ㆍ분장)",지은이 헤어살롱,"대전광역시 서구 도솔3길 78, 1층 (도마동, 1층일부)",
"미용업(일반), 미용업(화장ㆍ분장)",바이제이,"대전광역시 서구 만년남로3번길 113, 1층 (만년동, 1층일부)",042-485-1790
"미용업(일반), 미용업(화장ㆍ분장)",로이블랑,"대전광역시 서구 계룡로 389, 1층 (갈마동, 1층일부)",042-483-8808
"미용업(일반), 미용업(화장ㆍ분장)",이니뷰티살롱,"대전광역시 서구 도산로393번길 22, 1층 (탄방동, 1층일부)",
"미용업(일반), 미용업(화장ㆍ분장)",최윤화메이크업,"대전광역시 서구 청사서로 11 (월평동, 무지개아파트상가 204호일부)",
"미용업(일반), 미용업(화장ㆍ분장)",수기헤어샵,"대전광역시 서구 벌곡로 649, 1층 (흑석동)",042-544-3882
"미용업(일반), 미용업(화장ㆍ분장)",정헤어,"대전광역시 서구 월평중로4번길 65 (월평동, 1층일부)",
"미용업(일반), 미용업(화장ㆍ분장)",미나컷트,"대전광역시 서구 둔산북로 121, 지하1층 106호 (둔산동, 아너스빌)",
"미용업(일반), 미용업(화장ㆍ분장)",#Joy Hair(#조이헤어),"대전광역시 서구 계룡로615번길 32, 1층 (탄방동, 1층 일부)",
"미용업(일반), 미용업(화장ㆍ분장)",JIN HAIR BEAUTY(진헤어),"대전광역시 서구 괴정로 25-1, 3층 (갈마동, 가나빌딩)",042-538-9933
"미용업(일반), 미용업(화장ㆍ분장)",쮜니언니헤어#,"대전광역시 서구 도솔로319번길 38, 1(일부)층 (괴정동)",
"미용업(일반), 미용업(화장ㆍ분장)",더블유뷰티,"대전광역시 서구 만년로 70, 1(일부)층 (만년동)",
"미용업(일반), 미용업(화장ㆍ분장)",시봉쌀롱,"대전광역시 서구 복수동로 60-1, 1층 일부 (복수동)",070-4414-8636
"미용업(일반), 미용업(화장ㆍ분장)",엣지헤어,"대전광역시 서구 관저북로51번길 7-15, 1(일부)층 (관저동)",
"미용업(일반), 미용업(화장ㆍ분장)",하람헤어,"대전광역시 서구 문정로 96, 타워렉스 1층 107호 (탄방동)",
"미용업(일반), 미용업(화장ㆍ분장)",1158헤어,"대전광역시 서구 계백로1158번길 104, 1층 일부 (가수원동)",
"미용업(일반), 미용업(화장ㆍ분장)",미모를담다,"대전광역시 서구 둔산중로 20, 나비家 아르누보팰리스 1층 128호 (탄방동)",
"미용업(일반), 미용업(화장ㆍ분장)",미(美)채울뷰티,"대전광역시 서구 둔산로31번길 10-35, 4층 402(일부)호 (둔산동)",042-471-9664
"미용업(피부), 미용업(화장ㆍ분장)",바비수,"대전광역시 서구 둔지로 52, 2층 201호 (둔산동)",
"미용업(피부), 미용업(화장ㆍ분장)",린뷰티,"대전광역시 서구 원도안로25번길 88, 2층 (가수원동, 2층일부)",042-544-0126
"미용업(피부), 미용업(화장ㆍ분장)",루아뷰티,"대전광역시 서구 문정로2번길 51, 2층 204호 (탄방동, 시티빌 3차)",
"미용업(피부), 미용업(화장ㆍ분장)",그루밍,"대전광역시 서구 대덕대로185번길 14, 2층 (둔산동, 2층일부)",042-526-4462
"미용업(피부), 미용업(화장ㆍ분장)",re born(리본),"대전광역시 서구 둔산로 155, 1층 103호 (둔산동, 크로바아파트상가)",
"미용업(피부), 미용업(화장ㆍ분장)",피어나뷰티,"대전광역시 서구 대덕대로 150, 2층 236호 (갈마동, 큰마을상가148동)",
"미용업(피부), 미용업(화장ㆍ분장)",제이(J)속눈썹,"대전광역시 서구 둔산중로 19, 1층 A172호 (탄방동, 샤크존)",
"미용업(피부), 미용업(화장ㆍ분장)",당당뷰티샵,"대전광역시 서구 갈마역로 10, 303호 (둔산동)",042-525-6532
"미용업(피부), 미용업(화장ㆍ분장)",제이니샵,"대전광역시 서구 월평새뜸로4번길 99 (월평동, 1층일부)",
"미용업(피부), 미용업(화장ㆍ분장)",바니래쉬&왁싱,"대전광역시 서구 둔산중로 19, 1층 B134호 (탄방동, 샤크존)",
"미용업(피부), 미용업(화장ㆍ분장)",유네누리뷰티?,"대전광역시 서구 월평로 58, 4(일부)층 (월평동)",
"미용업(피부), 미용업(화장ㆍ분장)",밀림예쁘니까청춘이다,"대전광역시 서구 계룡로629번길 48, 1(일부)층 (탄방동)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",포쉬네일,"대전광역시 서구 둔산중로 1, 3층 (탄방동)",042-486-4140
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",더네일,"대전광역시 서구 도안북로 107, 110호 (도안동, 성광타워 도안빌딩)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",미끄마끄,"대전광역시 서구 괴정로 112, 1(일부)층 (괴정동)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",플라밍고,"대전광역시 서구 도산로393번길 22, 1층 (탄방동, 1층일부)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",베스티네일,"대전광역시 서구 월평동로 83, 1층 113호 (월평동)",042-472-2020
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",네일카페,"대전광역시 서구 신갈마로 95, 3층 301호 (갈마동, 갈마아파트상가)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)","오늘,네일#","대전광역시 서구 신갈마로 267 (갈마동, 1층일부)",042-483-2120
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",더네일스토리,"대전광역시 서구 대덕대로175번길 30, 1층 103호 (둔산동, 리마)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",SOME NAIL(썸네일),"대전광역시 서구 둔산북로 22, 2층 206호 (둔산동, 둔산라이프종합상가)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",네일뷰티샵,"대전광역시 서구 계룡로354번길 7, 1층 (갈마동, 1층일부)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",딸기네일,"대전광역시 서구 갈마중로 6-25, 1(일부)층 (갈마동)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",Nail by 지현,"대전광역시 서구 월평중로13번길 46, 1(일부)층 (월평동)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",네일이룸,"대전광역시 서구 계룡로509번길 7, 1층 101-2호 (탄방동, 시티빌1)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",진아이래쉬,"대전광역시 서구 유등로 343, 상가동 1층 103호 (변동, 천일월드빌아파트)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",네일타임,"대전광역시 서구 계룡로585번길 8, 1(일부)층 (탄방동)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",네일펍,"대전광역시 서구 문예로 16, 상가동 1층 101호 (탄방동, 한가람아파트)",
"미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)",네일언니,"대전광역시 서구 도솔로 333, 1층 일부 (괴정동)",
